0.36	0.14	0.11	0.0	0.0	0.0	0.06	0.5	0.09	0.1	0.11	0.41	0.06	0	0	Valérie Gay compared to M. Zimmermann
0.6	0.19	0.11	0.0	0.0	0.0	0.06	0.53	0.1	0.11	0.11	0.58	0.06	0	0	Roberto Santana Tapia compared to Catherine M. Harmonosky
0.57	0.91	0.54	0.0	0.0	0.72	0.35	0.94	0.51	0.42	0.75	0.78	0.35	1	1	Lisa M. G. Brown compared to Lisa Gottesfeld Brown
0.36	0.2	0.19	0.0	0.0	0.0	0.11	0.49	0.14	0.15	0.25	0.6	0.11	0	0	Emmanuel Letier compared to M. A. Ramadan
0.42	0.19	0.1	0.0	0.0	0.0	0.05	0.57	0.17	0.09	0.11	0.57	0.05	0	0	Chih-Ming Tsai compared to Hui-Jen Yang
0.7	0.91	0.74	0.0	0.0	0.54	0.57	0.85	0.7	0.6	0.97	0.91	0.57	1	1	Stefano Boccaletti compared to S. Boccaletti
1.0	0.94	0.97	1.0	1.0	1.0	0.87	1.0	1.0	0.94	1.0	1.0	0.87	1	1	Dimitrios A. Karras compared to Dimitris A. Karras
0.81	0.97	0.83	0.0	0.0	0.72	0.68	0.95	0.81	0.72	0.98	0.89	0.68	1	1	Ray S. Tuminaro compared to Raymond S. Tuminaro
1.0	0.98	1.0	1.0	1.0	0.72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	Nadine Le Fort-Piat compared to Nadine Lefort-Piat
0.14	0.14	0.0	0.0	0.0	0.0	0.0	0.38	0.07	0.0	0.0	0.43	0.0	0	0	Muhammad Younus compared to Oliver Frölich
0.46	0.2	0.0	0.0	0.0	0.0	0.0	0.55	0.11	0.0	0.0	0.59	0.0	0	0	Hirokatsu Shirahama compared to Peter Hallschmid
0.62	0.88	0.7	0.0	0.0	1.0	0.52	0.9	0.62	0.55	0.94	0.72	0.52	1	1	Pedro Sampaio compared to Pedro R. Falcone Sampaio
0.08	0.2	0.0	0.0	0.0	0.0	0.0	0.41	0.08	0.0	0.0	0.61	0.0	0	0	Hitoshi Iwata compared to Bin Peng
0.42	0.16	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.0	0.0	0.47	0.0	1	0	Nabendu Chaki compared to Yongliang Guo
0.19	0.12	0.0	0.0	0.0	0.0	0.0	0.36	0.06	0.0	0.0	0.36	0.0	0	0	Takeshi Matsumoto compared to Peter Wendorff
0.81	0.91	0.72	0.0	0.0	0.54	0.54	0.94	0.81	0.69	0.75	0.88	0.54	1	1	Danny Hughes compared to Daniel Hughes
0.96	1.0	0.95	0.0	0.0	0.54	0.84	1.0	0.96	0.95	0.95	1.0	0.84	1	1	Jiqiang Lv compared to Jiqiang Lu
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	Yijun Sun compared to Marta Kozak
0.96	1.0	0.95	0.0	0.0	0.54	0.84	1.0	0.96	0.95	0.95	1.0	0.84	1	1	Jiqiang Lv compared to Jiqiang Lu
0.42	0.2	0.21	0.0	0.0	0.0	0.12	0.52	0.17	0.18	0.25	0.59	0.12	0	0	Yanbing Li compared to Jianguo Zhang
0.72	0.91	0.84	0.0	0.0	0.54	0.69	0.94	0.72	0.69	1.0	0.85	0.69	1	1	E. Lavretsky compared to Eugene Lavretsky
0.18	0.22	0.07	0.0	0.0	0.0	0.04	0.41	0.09	0.05	0.15	0.67	0.04	0	0	Dante Augusto Couto Barone compared to Ziv Baida
0.46	0.2	0.0	0.0	0.0	0.0	0.0	0.42	0.15	0.0	0.0	0.61	0.0	0	0	Ian C. Wong compared to Olivier Gauwin
0.2	0.2	0.06	0.0	0.0	0.0	0.03	0.44	0.2	0.04	0.11	0.6	0.03	0	0	Hanhua Feng compared to Pedro Javier Navarro Lorente
0.28	0.2	0.0	0.0	0.0	0.0	0.0	0.39	0.17	0.0	0.0	0.6	0.0	0	0	Kamal Taha compared to Marcello Sanguineti
0.17	0.15	0.0	0.0	0.0	0.0	0.0	0.28	0.08	0.0	0.0	0.45	0.0	0	0	Leslie James compared to Artur Caetano
0.38	0.16	0.0	0.0	0.0	0.0	0.0	0.49	0.15	0.0	0.0	0.49	0.0	0	0	Guangdeng Liao compared to Maria Normark
0.46	0.18	0.0	0.0	0.0	0.0	0.0	0.54	0.15	0.0	0.0	0.54	0.0	0	0	Gordon Graham compared to Randall Landry
0.26	0.21	0.0	0.0	0.0	0.51	0.0	0.48	0.08	0.0	0.0	0.63	0.0	0	0	U. Helmert compared to Ching-Hung Yeh
0.38	0.16	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.49	0.0	0	0	Rubén Trapero compared to Hiroshi Niitsu
0.52	0.17	0.0	0.0	0.0	0.0	0.0	0.58	0.08	0.0	0.0	0.5	0.0	0	0	Bryan S. Biehl compared to Timo Saarinen
0.36	0.2	0.0	0.0	0.0	0.0	0.0	0.43	0.14	0.0	0.0	0.61	0.0	0	0	Tony Dean compared to Muhammad Younus
0.67	0.23	0.07	0.0	0.0	0.0	0.04	0.58	0.33	0.07	0.08	0.69	0.04	0	0	Gitanjali Yadav compared to Vaiva Kalnikaité
0.66	0.91	0.72	0.0	0.0	1.0	0.54	0.99	0.66	0.57	0.97	0.91	0.54	1	1	Geoffrey Charles Fox compared to Geoffrey Fox
0.46	0.22	0.09	0.0	0.0	0.0	0.05	0.58	0.13	0.07	0.13	0.65	0.06	0	0	Mo-Che Chan compared to Christian Endisch
0.36	0.21	0.0	0.0	0.0	0.0	0.0	0.47	0.13	0.0	0.0	0.61	0.0	0	0	Subramanian Venkataraman compared to Parastoo Sadeghi
0.4	0.19	0.27	0.0	0.0	0.5	0.15	0.58	0.3	0.22	0.33	0.58	0.15	0	0	Jyh-Jone Lee compared to I. Eisele
0.33	0.2	0.0	0.0	0.0	0.0	0.0	0.39	0.07	0.0	0.0	0.6	0.0	0	0	Ernesto Montaldo compared to Lianwen Jin
0.21	0.16	0.0	0.0	0.0	0.0	0.0	0.49	0.21	0.0	0.0	0.49	0.0	0	0	Jen-Cheng Chen compared to Arndt Faulhaber
0.55	0.2	0.15	0.0	0.0	0.0	0.08	0.67	0.3	0.13	0.18	0.59	0.08	0	0	Jagadeesh M. Dyaberi compared to Dean Rehberger
0.42	0.19	0.1	0.0	0.0	0.0	0.05	0.56	0.08	0.09	0.1	0.56	0.06	0	0	Chan Vee Chong compared to Zhiliang Bao
0.72	0.91	0.84	0.0	0.0	0.54	0.69	0.98	0.72	0.69	1.0	0.76	0.69	1	1	Alex Aussem compared to Alexandre Aussem
0.35	0.2	0.06	0.0	0.0	0.0	0.03	0.53	0.15	0.05	0.08	0.59	0.03	0	0	Theodoros K. Dikaliotis compared to Hugh W. Holbrook
0.22	0.2	0.0	0.0	0.0	0.0	0.0	0.38	0.11	0.0	0.0	0.6	0.0	0	0	Fabio Dovis compared to Alexander Hinneburg
0.45	0.18	0.12	0.0	0.0	0.0	0.06	0.54	0.27	0.1	0.14	0.54	0.06	0	0	Gernot Kubin compared to Cem Ergün
0.28	0.21	0.0	0.0	0.0	0.0	0.0	0.55	0.19	0.0	0.0	0.61	0.0	0	0	Pedro Villar compared to Pramode Ranjan Bhattacharjee
0.5	0.19	0.0	0.0	0.0	0.0	0.0	0.57	0.17	0.0	0.0	0.57	0.0	0	0	Jacob Nielsen compared to Bong Gyou Lee
0.95	1.0	0.86	0.0	1.0	1.0	0.73	1.0	0.95	0.82	0.92	1.0	0.73	1	1	Ian Jermyn compared to Ian H. Jermyn
0.56	0.16	0.1	0.0	0.0	0.69	0.05	0.6	0.37	0.1	0.1	0.5	0.05	0	0	Woong-Jae Won compared to Guang-yao Jin
0.27	0.17	0.08	0.0	0.0	0.0	0.04	0.48	0.07	0.07	0.08	0.52	0.04	0	0	Gabriel Aparício compared to K. Sam Shanmugan
0.46	0.2	0.09	0.0	0.0	0.0	0.05	0.61	0.23	0.08	0.1	0.61	0.05	0	0	Michal Smialek compared to Chuanzhen Li
0.99	1.0	0.94	0.0	0.0	1.0	0.83	1.0	0.99	0.89	0.98	1.0	0.83	1	1	Vinhthuy T. Phan compared to Vinhthuy Phan
0.18	0.2	0.0	0.0	0.0	0.0	0.0	0.38	0.06	0.0	0.0	0.6	0.0	0	0	Ilaria Giannoccaro compared to Thomas Wedel
0.18	0.16	0.0	0.0	0.0	0.0	0.0	0.48	0.18	0.0	0.0	0.48	0.0	0	0	CuiXia Ma compared to Gérard Sabah
0.4	0.17	0.11	0.0	0.0	0.0	0.06	0.42	0.1	0.11	0.11	0.52	0.06	0	0	R. Schneider compared to Nory B. Jones
0.29	0.16	0.0	0.0	0.0	0.0	0.0	0.44	0.14	0.0	0.0	0.47	0.0	0	0	Matthew S. Eastin compared to Jannik Laval
0.37	0.19	0.12	0.0	0.0	0.0	0.06	0.64	0.37	0.1	0.15	0.56	0.06	0	0	Fjodor Ruzic compared to Hong-Ru Li
0.79	0.99	0.81	0.0	0.0	1.0	0.66	0.98	0.79	0.7	0.96	0.97	0.66	1	1	Daniel Curiac compared to Daniel-Ioan Curiac
0.94	1.0	0.93	0.0	0.0	1.0	0.83	1.0	0.94	0.88	0.99	0.96	0.83	1	1	Francisco Reverbel compared to Francisco C. R. Reverbel
0.55	0.92	0.41	0.0	0.0	0.36	0.25	0.77	0.55	0.29	0.65	0.83	0.25	1	1	Hing-Fung Ting compared to H. F. Ting
0.74	0.94	0.61	0.0	0.0	0.54	0.43	0.95	0.74	0.54	0.72	0.92	0.43	1	1	Jim Horning compared to James J. Horning
0.14	0.2	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.61	0.0	0	0	Eva Jaho compared to Markus Nüttgens
0.23	0.13	0.0	0.0	0.0	0.0	0.0	0.39	0.15	0.0	0.0	0.39	0.0	0	0	Sudheer Sahu compared to David Aspinall
0.5	0.19	0.0	0.0	0.0	0.0	0.0	0.47	0.06	0.0	0.0	0.58	0.0	1	0	George Kousiouris compared to Simon Petit-Renaud
0.15	0.15	0.0	0.0	0.0	0.0	0.0	0.45	0.15	0.0	0.0	0.45	0.0	0	0	Gaspar S. Dias compared to Marco Vervoort
0.2	0.17	0.0	0.0	0.0	0.0	0.0	0.41	0.1	0.0	0.0	0.5	0.0	0	0	Jibin Fu compared to Myra B. Cohen
0.42	0.2	0.07	0.0	0.0	0.0	0.04	0.56	0.21	0.06	0.1	0.6	0.04	0	0	Martin Ehler compared to Karmele López de Ipiña
0.35	0.14	0.07	0.0	0.0	0.0	0.04	0.49	0.12	0.06	0.08	0.43	0.04	0	0	Chang-Ming Chen compared to Ronald G. Dreslinski
0.25	0.13	0.1	0.0	0.0	0.0	0.05	0.4	0.17	0.09	0.1	0.4	0.05	0	0	Kyunghun Jung compared to Lang Stuiver
0.76	1.0	0.88	0.0	0.0	1.0	0.74	0.95	0.76	0.74	1.0	0.94	0.74	1	1	Geunbae Lee compared to Gary Geunbae Lee
0.29	0.15	0.0	0.0	0.0	0.0	0.0	0.4	0.1	0.0	0.0	0.46	0.0	0	0	Sarfraz Khurshid compared to Nicolae Constantinescu
0.58	0.22	0.17	0.0	0.0	0.0	0.09	0.61	0.3	0.15	0.18	0.64	0.11	0	0	Pierre Larmande compared to Mark P. Brandon
0.17	0.15	0.0	0.0	0.0	0.0	0.0	0.46	0.08	0.0	0.0	0.46	0.0	0	0	Hongtao Zhang compared to Eren Kursun
0.5	0.21	0.0	0.0	0.0	0.0	0.0	0.63	0.08	0.0	0.0	0.63	0.0	0	0	James Malone compared to Anthony Scime
0.54	0.18	0.0	0.0	0.0	0.0	0.0	0.46	0.11	0.0	0.0	0.55	0.0	1	0	Hanns-Martin Teichert compared to Maher Ragheb Aburrous
0.46	0.18	0.0	0.0	0.0	0.0	0.0	0.53	0.18	0.0	0.0	0.55	0.0	0	0	Siegfried Hoener compared to Reza Sherafat Kazemzadeh
0.38	0.21	0.17	0.0	0.0	0.0	0.09	0.63	0.25	0.14	0.2	0.63	0.09	0	0	S. Chandra compared to Ewa Raj
0.38	0.9	0.31	0.0	0.0	0.27	0.17	0.58	0.38	0.2	0.62	0.85	0.17	0	1	Paulo Roberto Freire Cunha compared to P. R. F. Cunha
0.52	0.79	0.34	0.0	0.0	0.52	0.21	0.62	0.45	0.32	0.37	0.72	0.21	0	1	Ghazanfar Asadi compared to Hossein Asadi
0.91	1.0	0.98	0.0	1.0	1.0	0.9	1.0	0.91	0.9	1.0	1.0	0.9	1	1	Vincent John Mooney III compared to Vincent John Mooney
0.23	0.14	0.0	0.0	0.0	0.0	0.0	0.3	0.08	0.0	0.0	0.41	0.0	0	0	Minoru Ito compared to Carla González
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	Pantelis A. Asvestas compared to Pantelis Asvestas
0.7	0.91	0.74	0.0	0.0	0.72	0.57	0.96	0.7	0.6	0.97	0.91	0.57	1	1	Fábio M. Costa compared to Fábio Moreira Costa
0.3	0.19	0.0	0.0	0.0	0.0	0.0	0.37	0.07	0.0	0.0	0.55	0.0	0	0	Ilya Loshchilov compared to Marco Lanucara
0.13	0.13	0.0	0.0	0.0	0.0	0.0	0.44	0.06	0.0	0.0	0.38	0.0	0	0	Maryia Kazakevich compared to Gyoyong Sohn
0.98	1.0	0.9	0.0	0.0	1.0	0.78	1.0	0.98	0.86	0.96	1.0	0.78	1	1	Pingzhi Z. Fan compared to Pingzhi Fan
0.81	1.0	0.91	0.0	0.0	1.0	0.78	1.0	0.81	0.78	1.0	0.99	0.78	1	1	Cecilia Zanni-Merk compared to Cecilia Zanni
0.95	0.96	0.89	0.0	0.0	0.54	0.76	1.0	0.95	0.86	0.92	1.0	0.76	1	1	Christian Glasser compared to Christian Glaßer
0.25	0.2	0.0	0.0	0.0	0.0	0.0	0.4	0.13	0.0	0.0	0.61	0.0	0	0	N. Ahmady compared to Lukas Rosenthaler
0.36	0.18	0.0	0.0	0.0	0.0	0.0	0.46	0.12	0.0	0.0	0.52	0.0	0	0	Sasikumar Cherubal compared to Chunming Zhao
0.14	0.2	0.0	0.0	0.0	0.0	0.0	0.52	0.14	0.0	0.0	0.61	0.0	0	0	W. Abmayr compared to Daniele Codetta Raiteri
0.44	0.0	0.09	0.0	0.0	0.0	0.05	0.48	0.19	0.07	0.13	0.0	0.05	0	0	Concepción Maroto compared to Ameet Soni
0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.17	0.0	0.0	0.0	0.0	0	0	Joo Kooi Tan compared to Catherine Dehollain
0.2	0.17	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.0	0.0	0.5	0.0	0	0	Chen Jie compared to Hongwu Yang
0.38	0.2	0.0	0.0	0.0	0.0	0.0	0.6	0.25	0.0	0.0	0.61	0.0	0	0	Imran A. Zualkernan compared to Onur Kaya
0.66	0.89	0.72	0.0	0.0	1.0	0.56	0.93	0.66	0.59	0.96	0.76	0.56	1	1	Adin Scannell compared to Adin Matthew Scannell
0.62	0.89	0.77	0.0	0.0	1.0	0.6	0.97	0.62	0.6	1.0	0.89	0.6	1	1	Santiago Meliá compared to Santiago Meliá Beigbeder
0.35	0.17	0.06	0.0	0.0	0.0	0.03	0.5	0.12	0.06	0.07	0.5	0.04	0	0	Nickolai Zeldovich compared to Rudolf J. Strijkers
0.25	0.17	0.1	0.0	0.0	0.0	0.05	0.41	0.08	0.09	0.11	0.52	0.05	0	0	Andrea Abba compared to Heejung Chang
0.29	0.21	0.0	0.0	0.0	0.0	0.0	0.45	0.11	0.0	0.0	0.61	0.0	0	0	Ninan Sajeeth Philip compared to Kyung-Ho Sohn
0.17	0.09	0.0	0.0	0.0	0.0	0.0	0.28	0.08	0.0	0.0	0.28	0.0	0	0	Candace A. Kamm compared to Werner Heise
0.95	1.0	0.92	0.0	0.0	1.0	0.81	1.0	0.95	0.86	0.99	1.0	0.81	1	1	Colin J. H. McDiarmid compared to Colin McDiarmid
0.16	0.2	0.0	0.0	0.0	0.0	0.0	0.4	0.05	0.0	0.0	0.61	0.0	0	0	Yayun Wan compared to Rui Carvalho Oliveira
1.0	0.88	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	Chingwei Yeh compared to Ching-Wei Yeh
0.63	0.91	0.77	0.0	0.0	1.0	0.6	0.99	0.63	0.6	1.0	0.76	0.6	1	1	Laure Berti-Equille compared to Laure Berti
0.74	1.0	0.86	0.0	0.0	1.0	0.72	0.99	0.74	0.72	1.0	0.94	0.72	1	1	Yih-Farn Robin Chen compared to Yih-Farn Chen
0.72	0.91	0.75	0.0	0.0	0.54	0.57	0.96	0.72	0.61	0.96	0.91	0.57	1	1	Ravindran Kannan compared to Ravi Kannan
0.5	0.17	0.0	0.0	0.0	0.0	0.0	0.49	0.17	0.0	0.0	0.51	0.0	0	0	Tateki Uchida compared to K. S. Dasgupta
0.28	0.21	0.0	0.0	0.0	0.0	0.0	0.43	0.11	0.0	0.0	0.62	0.0	0	0	Zahava Scherz compared to Joseph L. Hellerstein
0.14	0.09	0.0	0.0	0.0	0.0	0.0	0.27	0.07	0.0	0.0	0.27	0.0	0	0	Mika Ylianttila compared to James Rogers
0.68	0.91	0.74	0.0	0.0	0.72	0.57	0.98	0.68	0.6	0.98	0.91	0.57	1	1	Heitor Silvério Lopes compared to Heitor S. Lopes
0.48	0.19	0.0	0.0	0.0	0.0	0.0	0.56	0.16	0.0	0.0	0.56	0.0	0	0	Gianluca Setti compared to Bart Steyaert
0.25	0.17	0.0	0.0	0.0	0.0	0.0	0.51	0.08	0.0	0.0	0.51	0.0	0	0	Eric Sodomka compared to Yaxiong Zhang
0.32	0.21	0.0	0.0	0.0	0.0	0.0	0.57	0.16	0.0	0.0	0.63	0.0	0	0	Khalil Alipour compared to S. K. Padma
0.53	0.17	0.0	0.0	0.0	0.0	0.0	0.45	0.13	0.0	0.0	0.52	0.0	0	0	Joan Figueras compared to Ulrich Hasenkamp
0.34	0.16	0.1	0.0	0.0	0.0	0.05	0.41	0.08	0.09	0.1	0.49	0.05	0	0	Juri Kanevski compared to Yen-Jen Chang
0.31	0.19	0.09	0.0	0.0	0.0	0.05	0.28	0.08	0.08	0.1	0.56	0.05	0	0	Frank Kaufer compared to Wilhelm Haneke
0.41	0.18	0.0	0.0	0.0	0.0	0.0	0.54	0.1	0.0	0.0	0.54	0.0	0	0	Mojdeh Jalali Heravi compared to Enrique Frías-Martínez
0.42	0.16	0.0	0.0	0.0	0.0	0.0	0.42	0.05	0.0	0.0	0.47	0.0	0	0	Hiroyuki Wakabayashi compared to Santosh B. Noronha
0.08	0.21	0.0	0.0	0.0	0.0	0.0	0.42	0.08	0.0	0.0	0.63	0.0	0	0	Jörg Dörr compared to Valentin David
0.42	0.19	0.0	0.0	0.0	0.0	0.0	0.48	0.08	0.0	0.0	0.56	0.0	0	0	Yu-Chieh Chang compared to Andreas Kühn
0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.0	0.0	0	0	B. Pradeep compared to Detlef Kochan
0.36	0.15	0.08	0.0	0.0	0.0	0.04	0.38	0.07	0.08	0.09	0.46	0.04	0	0	Gordon Fletcher compared to Enzo Mingozzi
0.38	0.13	0.0	0.0	0.0	0.0	0.0	0.49	0.15	0.0	0.0	0.4	0.0	0	0	J. Maurice Rojas compared to Toshio Baba
0.79	0.95	0.71	0.0	0.0	0.53	0.53	0.89	0.79	0.68	0.74	0.91	0.53	1	1	Paul McMullan compared to P. J. P. McMullan
0.32	0.17	0.0	0.0	0.0	0.0	0.0	0.4	0.16	0.0	0.0	0.49	0.0	0	0	Yueh-Ming Huang compared to Florian Holz
1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	Lizhu Zhou compared to Li-Zhu Zhou
0.45	0.21	0.0	0.0	0.0	0.33	0.0	0.49	0.18	0.0	0.0	0.64	0.0	1	0	June M. Verner compared to Yen-Wei Huang
0.24	0.13	0.0	0.0	0.0	0.0	0.0	0.4	0.08	0.0	0.0	0.4	0.0	0	0	Jeen-Shing Wang compared to Paul Skalski
0.54	0.91	0.59	0.0	0.0	0.54	0.41	0.86	0.54	0.44	0.91	0.74	0.41	1	1	Márjory Cristiany Da Costa Abreu compared to Marjory C. C. Abreu
0.17	0.21	0.0	0.0	0.0	0.0	0.0	0.33	0.11	0.0	0.0	0.62	0.0	0	0	Jin Gou compared to Laura Alonso Alemany
0.37	0.16	0.06	0.0	0.0	0.0	0.03	0.57	0.19	0.05	0.07	0.47	0.03	0	0	Marie-Dominique Devignes compared to Michael Schubert
0.36	0.17	0.08	0.0	0.0	0.0	0.04	0.5	0.07	0.08	0.08	0.5	0.04	1	0	Pentti Huttunen compared to Kimberly Battle
0.33	0.15	0.0	0.0	0.0	0.0	0.0	0.51	0.13	0.0	0.0	0.44	0.0	0	0	Yuichi Idehara compared to Joris Walraevens
0.32	0.12	0.0	0.0	0.0	0.0	0.0	0.37	0.13	0.0	0.0	0.37	0.0	0	0	Gennady P. Agibalov compared to Michael Pecht
0.2	0.16	0.0	0.0	0.0	0.5	0.0	0.32	0.0	0.0	0.0	0.48	0.0	0	0	Guiwu Wei compared to Syed K. Islam
0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.41	0.2	0.0	0.0	0.0	0.0	0	0	Radu Lupu compared to Donald E. Williams
0.86	1.0	0.83	0.0	0.0	1.0	0.7	1.0	0.86	0.76	0.92	0.98	0.7	1	1	John Hallam compared to John C. T. Hallam
0.25	0.21	0.0	0.0	0.0	0.0	0.0	0.45	0.06	0.0	0.0	0.62	0.0	0	0	J. Wauer compared to Ferruccio Damiani
